KOG_ID	ko01100_module_ID
K16010	M00775: Oleandomycin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_8_8a_deoxyoleandolide_oleandomycin
K16000	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16001	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16002	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16003	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16004	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16005	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K16006	M00776: Pikromycin_methymycin_biosynthesis_methylmalonyl_CoA_malonyl_CoA_narbonolide_10_deoxymethynolide_pikromycin_methymycin
K14371	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K24567	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K24568	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K24569	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K14372	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K14373	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K14374	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K14375	M00777: Avermectin_biosynthesis_2_methylbutanoyl_CoA_isobutyryl_CoA_6_8a_Seco_6_8a_deoxy_5_oxoavermectin_1a_1b_aglycone_avermectin_A1a_B1a_A1b_B1b
K05551	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K05552	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K05553	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K12420	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K05554	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K14249	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K15884	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K15885	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K05555	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K14250	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K15886	M00778: Type_II_polyketide_backbone_biosynthesis_acyl_CoA_malonyl_CoA_polyketide
K05556	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14626	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14627	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14628	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14629	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14630	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14631	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14632	M00779: Dihydrokalafungin_biosynthesis_octaketide_dihydrokalafungin
K14251	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K14252	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K14253	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K14254	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K14255	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K14256	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K21301	M00780: Tetracycline_oxytetracycline_biosynthesis_pretetramide_tetracycline_oxytetracycline
K15941	M00781: Nogalavinone_aklavinone_biosynthesis_deoxynogalonate_deoxyaklanonate_nogalavinone_aklavinone
K15942	M00781: Nogalavinone_aklavinone_biosynthesis_deoxynogalonate_deoxyaklanonate_nogalavinone_aklavinone
K15943	M00781: Nogalavinone_aklavinone_biosynthesis_deoxynogalonate_deoxyaklanonate_nogalavinone_aklavinone
K15944	M00781: Nogalavinone_aklavinone_biosynthesis_deoxynogalonate_deoxyaklanonate_nogalavinone_aklavinone
K15959	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15960	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15961	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15963	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15964	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15965	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15966	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15967	M00782: Mithramycin_biosynthesis_4_demethylpremithramycinone_mithramycin
K15968	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K15969	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K15886	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K15970	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K15971	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K15972	M00783: Tetracenomycin_C_8_demethyltetracenomycin_C_biosynthesis_tetracenomycin_F2_tetracenomycin_C_8_demethyltetracenomycin_C
K19566	M00784: Elloramycin_biosynthesis_8_demethyltetracenomycin_C_elloramycin_A
K19567	M00784: Elloramycin_biosynthesis_8_demethyltetracenomycin_C_elloramycin_A
K19568	M00784: Elloramycin_biosynthesis_8_demethyltetracenomycin_C_elloramycin_A
K19569	M00784: Elloramycin_biosynthesis_8_demethyltetracenomycin_C_elloramycin_A
K19570	M00784: Elloramycin_biosynthesis_8_demethyltetracenomycin_C_elloramycin_A
K19741	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K19723	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K19726	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K19725	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K19724	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K19727	M00785: Cycloserine_biosynthesis_arginine_serine_cycloserine
K18281	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K14132	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K17475	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K18280	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K17827	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K17826	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K14134	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K17825	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K18279	M00786: Fumitremorgin_alkaloid_biosynthesis_tryptophan_proline_fumitremorgin_C_A
K19546	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K19547	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K19550	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K19549	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K19548	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K13037	M00787: Bacilysin_biosynthesis_prephenate_bacilysin
K19835	M00788: Terpentecin_biosynthesis_GGAP_terpentecin
K19834	M00788: Terpentecin_biosynthesis_GGAP_terpentecin
K14266	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19884	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19885	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19886	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19887	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19888	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K19889	M00789: Rebeccamycin_biosynthesis_tryptophan_rebeccamycin
K14266	M00790: Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
K19981	M00790: Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
K14257	M00790: Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
K19982	M00790: Pyrrolnitrin_biosynthesis_tryptophan_pyrrolnitrin
K00973	M00793: dTDP_L_rhamnose_biosynthesis
K01710	M00793: dTDP_L_rhamnose_biosynthesis
K01790	M00793: dTDP_L_rhamnose_biosynthesis
K00067	M00793: dTDP_L_rhamnose_biosynthesis
K23987	M00793: dTDP_L_rhamnose_biosynthesis
K13312	M00794: dTDP_6_deoxy_D_allose_biosynthesis
K13313	M00794: dTDP_6_deoxy_D_allose_biosynthesis
K19855	M00795: dTDP_beta_L_noviose_biosynthesis
K12710	M00795: dTDP_beta_L_noviose_biosynthesis
K17625	M00795: dTDP_beta_L_noviose_biosynthesis
K19853	M00796: dTDP_D_mycaminose_biosynthesis
K19854	M00796: dTDP_D_mycaminose_biosynthesis
K13307	M00796: dTDP_D_mycaminose_biosynthesis
K13308	M00797: dTDP_D_desosamine_biosynthesis
K13309	M00797: dTDP_D_desosamine_biosynthesis
K13310	M00797: dTDP_D_desosamine_biosynthesis
K16436	M00797: dTDP_D_desosamine_biosynthesis
K13311	M00797: dTDP_D_desosamine_biosynthesis
K13326	M00797: dTDP_D_desosamine_biosynthesis
K16435	M00798: dTDP_L_mycarose_biosynthesis
K13315	M00798: dTDP_L_mycarose_biosynthesis
K13317	M00798: dTDP_L_mycarose_biosynthesis
K13316	M00798: dTDP_L_mycarose_biosynthesis
K16438	M00798: dTDP_L_mycarose_biosynthesis
K13318	M00798: dTDP_L_mycarose_biosynthesis
K16435	M00799: dTDP_L_oleandrose_biosynthesis
K13315	M00799: dTDP_L_oleandrose_biosynthesis
K16438	M00799: dTDP_L_oleandrose_biosynthesis
K19856	M00799: dTDP_L_oleandrose_biosynthesis
K19857	M00799: dTDP_L_oleandrose_biosynthesis
K16435	M00800: dTDP_L_megosamine_biosynthesis
K16436	M00800: dTDP_L_megosamine_biosynthesis
K13326	M00800: dTDP_L_megosamine_biosynthesis
K16438	M00800: dTDP_L_megosamine_biosynthesis
K13322	M00800: dTDP_L_megosamine_biosynthesis
K16435	M00801: dTDP_L_olivose_biosynthesis
K13327	M00801: dTDP_L_olivose_biosynthesis
K19858	M00801: dTDP_L_olivose_biosynthesis
K13319	M00801: dTDP_L_olivose_biosynthesis
K16435	M00802: dTDP_D_forosamine_biosynthesis
K13327	M00802: dTDP_D_forosamine_biosynthesis
K13328	M00802: dTDP_D_forosamine_biosynthesis
K13329	M00802: dTDP_D_forosamine_biosynthesis
K13330	M00802: dTDP_D_forosamine_biosynthesis
K16435	M00803: dTDP_D_angolosamine_biosynthesis
K19859	M00803: dTDP_D_angolosamine_biosynthesis
K16436	M00803: dTDP_D_angolosamine_biosynthesis
K13332	M00803: dTDP_D_angolosamine_biosynthesis
K10944	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K10945	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K10946	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K10535	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K00370	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K00371	M00804: Complete_nitrification_comammox_ammonia_nitrite_nitrate
K20075	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20076	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20077	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20078	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20079	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20080	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20081	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20082	M00805: Staurosporine_biosynthesis_tryptophan_staurosporine
K20086	M00808: Violacein_biosynthesis_tryptophan_violacein
K20087	M00808: Violacein_biosynthesis_tryptophan_violacein
K20088	M00808: Violacein_biosynthesis_tryptophan_violacein
K20089	M00808: Violacein_biosynthesis_tryptophan_violacein
K20090	M00808: Violacein_biosynthesis_tryptophan_violacein
K19818	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19819	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19820	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19826	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19890	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19185	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19186	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19187	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K19188	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K20155	M00810: Nicotine_degradation_pyridine_pathway_nicotine_2_6_dihydroxypyridine_succinate_semialdehyde
K20169	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K20170	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K20158	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K19700	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K20171	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K20172	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K15359	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K18276	M00811: Nicotine_degradation_pyrrolidine_pathway_nicotine_succinate_semialdehyde
K19969	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K19979	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K19974	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K20424	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K20425	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K20426	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K20427	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K20430	M00814: Acarbose_biosynthesis_sedoheptulopyranose_7P_acarbose
K19969	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20431	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20432	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20433	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20434	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20435	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20436	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20437	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K20438	M00815: Validamycin_A_biosynthesis_sedoheptulopyranose_7P_validamycin_A
K12250	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K15907	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K18056	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K17747	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K18091	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K18057	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K17476	M00819: Pentalenolactone_biosynthesis_farnesyl_PP_pentalenolactone
K14251	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14252	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14253	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14254	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14255	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14256	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K21301	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K14257	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K21297	M00823: Chlortetracycline_biosynthesis_pretetramide_chlortetracycline
K15314	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21160	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21161	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21162	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21163	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21164	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21165	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21166	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K21167	M00824: 9_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_9_membered_enediyne_core
K15314	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21168	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21169	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21170	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21171	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21172	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21173	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K21174	M00825: 10_membered_enediyne_core_biosynthesis_malonyl_CoA_3_hydroxyhexadeca_4_6_8_10_12_14_hexaenoyl_ACP_10_membered_enediyne_core
K20159	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K21175	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K20156	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K21176	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K21177	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K21178	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
K21179	M00826: C_1027_benzoxazolinate_moiety_biosynthesis_chorismate_benzoxazolinyl_CoA
